D_start,D_end,duration,pic_acc,pic_down,t_acc_frac,d_stroke,speed_moy,auc_pos,auc_neg,auc_abs,rfd,jerk_rms,pos_pic_pct,fwhm_s,sym_ratio,athlete
2255.29103,2258.67615,0.679932000000008,3.78093362,-4.85764885,0.5942028985507246,3.3851199999999153,17.488087711594204,0.46382811069515106,-0.2705433378317321,0.7343714485268832,9.694328730941875,70.55185476252547,56.52173913043478,0.06005900000013753,0.5832836164808164,Zoualegh Nathan
2258.72588,2261.10078,0.48999000000003434,5.15329504,-2.53574252,0.66,2.3749000000002525,17.407178776000002,0.33406075152420284,-0.18012554606641853,0.5141862975906213,28.62098959750048,96.84940203578051,36.0,0.010009999999965657,0.5391999666065781,Zoualegh Nathan
2261.14876,2263.69427,0.5300290000000132,3.13233161,-3.79572415,0.6111111111111112,2.545509999999922,17.35376522037037,0.3904044271441646,-0.21828306726289698,0.6086874944070613,18.420712345019627,70.53024491897283,31.48148148148148,0.20996100000002116,0.5591203687408278,Zoualegh Nathan
2263.7425,2266.2457,0.5200190000000475,3.04847264,-1.73514104,0.6226415094339622,2.5032000000001062,17.3409245509434,0.34737531800469357,-0.16706954901562418,0.5144448670203178,27.717167250066574,60.20872705181353,20.754716981132077,0.11999500000001717,0.48094824345973486,Zoualegh Nathan
2266.29386,2268.5113,0.45996100000002116,4.23812294,-3.20717263,0.5319148936170213,2.217439999999897,17.32487807872341,0.35598444740973023,-0.21615127664703476,0.5721357240567649,24.94157872434967,91.94107422549556,36.17021276595745,0.17993200000000797,0.6071930339087241,Zoualegh Nathan
2268.5597,2271.19446,0.5600580000000264,3.33442783,-2.25141335,0.543859649122807,2.6347600000003695,17.259354363157893,0.417243650230347,-0.2454836475795394,0.6627272978098864,15.158557212340039,52.778461443314704,38.59649122807017,0.08996599999977661,0.5883460358090906,Zoualegh Nathan
2271.24024,2273.34852,0.4599609999997938,5.42606068,-2.8561213,0.5319148936170213,2.1082799999999224,17.173215325531913,0.47831911856105336,-0.2007982117594749,0.6791173303205282,28.567084936922143,91.77611909326143,40.42553191489361,0.07006799999999203,0.41979967759504205,Zoualegh Nathan
2273.3943,2274.90683,0.32995599999981096,3.24056005,-3.79967523,0.5588235294117647,1.5125299999999697,17.119237026470586,0.336782146924066,-0.24530468875882525,0.5820868356828912,21.600277622275474,102.10941277968773,44.11764705882353,0.13000399999987167,0.7283779469881873,Zoualegh Nathan
2274.95261,2278.18317,0.660033999999996,3.94017029,-2.57471561,0.5522388059701493,3.2305599999999686,17.072251026865672,0.39216270277058474,-0.18965217766925518,0.58181488043984,10.945373529457964,68.69697381957648,53.73134328358209,0.10009800000011637,0.4836058511668351,Zoualegh Nathan
2278.23235,2280.10302,0.38000499999998283,3.45972919,-2.79585314,0.48717948717948717,1.870669999999791,17.03199835384615,0.3430973217295734,-0.21845364664130898,0.5615509683708824,20.360690140176896,70.35905434250071,43.58974358974359,0.09008700000003955,0.6367104398835629,Zoualegh Nathan
2280.1522,2283.13776,0.6300050000002102,4.49212646,-3.88484716,0.484375,2.9855600000000777,17.006410184375,0.3657581296982723,-0.26361155881966375,0.6293696885179361,13.213457992857954,72.22172331144822,53.125,0.05004800000006071,0.7207264512127916,Zoualegh Nathan
2283.18453,2285.80627,0.5600580000000264,3.51740289,-1.87581229,0.5087719298245614,2.6217400000000453,17.014405294736843,0.37303048683727036,-0.21765765151629904,0.5906881383535694,20.685251405523235,62.93572494844596,29.82456140350877,0.08007799999995768,0.5834848871514604,Zoualegh Nathan
2285.85304,2287.86213,0.429932000000008,6.1405549,-2.47786522,0.4772727272727273,2.0090900000000147,17.040407084090905,0.4303217649423406,-0.2651322572216023,0.6954540221639428,40.9304837892521,94.01905748340639,34.090909090909086,0.020018999999820153,0.6161256037261507,Zoualegh Nathan
2287.90881,2290.57199,0.5700690000001032,3.29897833,-3.04832482,0.603448275862069,2.663180000000011,17.01416990689655,0.39336995818195714,-0.19592426446754668,0.5892942226495038,16.488790797397872,67.37129811034532,34.48275862068966,0.13000499999998283,0.49806615983857105,Zoualegh Nathan
2290.61866,2292.68969,0.43994099999986247,4.71801949,-1.2850244,0.4444444444444444,2.0710300000000643,16.910622355555557,0.35317653791091175,-0.17420405226546498,0.5273805901763767,31.448431517617482,70.32106625984461,33.33333333333333,0.039916999999832115,0.4932492211852637,Zoualegh Nathan
2292.73711,2295.28717,0.5400390000002062,3.01259637,-2.00747442,0.5272727272727272,2.5500600000000304,16.752920889090905,0.434000790733348,-0.244555058784122,0.6785558495174698,8.142262381923702,68.30895224466734,67.27272727272727,0.3599850000000515,0.563489892197864,Zoualegh Nathan
2295.33435,2297.6913,0.5,3.50961423,-2.32045627,0.43137254901960786,2.3569499999998698,16.53389865882353,0.33761456837447523,-0.20819132868399695,0.5458058970584722,21.947159875452172,57.48412622745516,31.372549019607842,0.10998499999982414,0.6166538656385093,Zoualegh Nathan
2297.73832,2300.32673,0.5499270000000251,4.07067776,-2.52775264,0.5357142857142857,2.5884100000002945,16.246005551785714,0.41541418784785195,-0.250089629988815,0.6655038178366669,19.38778039730993,68.09747694354006,37.5,0.09997600000019702,0.6020247678213916,Zoualegh Nathan
2300.37409,2302.50228,0.45996100000002116,4.72490215,-3.90363193,0.5106382978723404,2.128190000000359,15.879642644680851,0.43451294123232526,-0.29030353627499744,0.7248164775073228,36.34400330756989,81.98448688379162,27.659574468085108,0.07006799999999203,0.668112520312204,Zoualegh Nathan
2344.43721,2345.51681,0.6099850000000515,10.1309938,-3.85589838,0.6774193548387096,1.0796000000000276,7.117180180483871,1.6877252283803474,-0.3766224283393516,2.0643476567196988,72.3570057279652,85.82819426582829,22.58064516129032,0.10998500000005151,0.2231538771869775,Zwiller Tao
2345.54381,2347.1116,0.5799560000000383,6.67965555,-3.29701781,0.6440677966101694,1.567790000000059,8.998469267457626,1.1912725625384928,-0.29782521721383387,1.4890977797523266,41.738977654749405,77.83107457350042,27.11864406779661,0.11999500000001717,0.25000594035272294,Zwiller Tao
2347.1386,2348.8657,0.5500489999999445,8.99798298,-2.72509623,0.6607142857142857,1.7270999999996093,10.826634409107143,1.200522172345284,-0.33587793425949647,1.53640010660478,49.97407974317464,96.45936481247811,32.142857142857146,0.08996499999989283,0.2797765355748,Zwiller Tao
2348.90386,2350.91478,0.530029999999897,7.93506002,-2.39416623,0.6111111111111112,2.0109200000001692,12.52468132037037,1.0664725435456697,-0.3131634665251616,1.3796360100708316,46.66474571288483,96.7442367792518,31.48148148148148,0.09997500000008586,0.29364419029860467,Zwiller Tao
2350.95269,2352.93646,0.4799809999999525,7.1676693,-3.53769255,0.6530612244897959,1.9837699999998222,13.984282659183673,0.9684918775686057,-0.3041845678378343,1.2726764454064399,47.81538261409211,84.27227036009995,30.612244897959183,0.11999500000001717,0.3140806597175479,Zwiller Tao
2352.98078,2355.24331,0.5100090000000819,4.53141356,-2.43839002,0.6153846153846154,2.2625299999999697,15.260815651923078,0.7938310227123635,-0.20625427283405753,1.000085295546421,21.582167926422255,48.16800528105907,40.38461538461539,0.21997000000010303,0.25982138129261756,Zwiller Tao
2355.28763,2357.35045,0.43994199999997363,7.36500406,-3.60035944,0.5777777777777777,2.0628200000001016,16.320154693333336,0.8984624004557082,-0.34518921246487716,1.2436516129205855,52.64740952012228,87.59584663575193,31.11111111111111,0.100097999999889,0.38419995348697294,Zwiller Tao
2357.3999,2359.66168,0.45996100000002116,4.89677334,-2.56419373,0.6808510638297872,2.2617800000002717,17.162147263829787,0.6989329686937565,-0.254020898005155,0.9529538666989116,21.292077780342776,79.97895872113983,48.93617021276596,0.10998500000005151,0.363441001330782,Zwiller Tao
2359.71081,2362.04546,0.45996100000002116,6.052948,-3.72404504,0.5957446808510638,2.334649999999783,17.842547321276594,0.9302253655301124,-0.4035543649062384,1.3337797304363508,33.61740366780212,78.09848837042252,38.297872340425535,0.18005399999992733,0.4338242966275842,Zwiller Tao
2362.09902,2364.51207,0.45007299999997485,5.21460533,-2.56960416,0.5652173913043478,2.413050000000112,18.38573128478261,0.5862571352034921,-0.26722833196158396,0.8534854671650759,37.24345658289593,87.92809599003743,30.434782608695656,0.10009700000000521,0.4558210312763665,Zwiller Tao
2364.56564,2366.9931,0.4499510000000555,6.01249027,-3.17070365,0.6304347826086957,2.4274600000003375,18.84037300869565,0.7318289629885426,-0.29109592161197395,1.0229248846005163,42.94206486492223,86.08221178481685,30.434782608695656,0.09997500000008586,0.3977649646759489,Zwiller Tao
2367.04855,2369.47728,0.4400630000000092,4.86350346,-3.21828723,0.6,2.428730000000087,19.225033171111114,0.6441369040694798,-0.3084578262230295,0.9525947302925093,24.323476551748428,88.50209407272361,44.44444444444444,0.17004399999996167,0.4788699797733646,Zwiller Tao
2369.53242,2371.8505,0.42004399999996167,4.63376713,-3.32114649,0.5813953488372093,2.318080000000009,19.529247341860465,0.7078482005629549,-0.33809724871765623,1.045945449280611,33.09502714018158,62.07779902797169,32.55813953488372,0.13000499999998283,0.4776408959558927,Zwiller Tao
2371.90595,2374.31494,0.43994100000008984,4.74124718,-2.4536767,0.5777777777777777,2.408990000000358,19.76675463777778,0.6068406373756982,-0.2686195563510632,0.8754601937267613,29.626499243911407,80.7639571885417,35.55555555555556,0.18994199999997363,0.4426525512739508,Zwiller Tao
2374.36962,2376.72343,0.43005300000004354,5.04828691,-2.50038886,0.5681818181818182,2.353810000000067,19.945340847727273,0.6276399248306657,-0.27480443676258254,0.902444361593248,33.64986208872566,70.86809150102496,34.090909090909086,0.1900630000000092,0.4378377249291837,Zwiller Tao
2376.77811,2379.18717,0.429932000000008,5.36207771,-2.97100639,0.5454545454545454,2.409059999999954,20.062595965909093,0.579683035688773,-0.25652765000036865,0.8362106856891416,33.50586569104149,57.65597505830124,36.36363636363637,0.059936000000107015,0.4425308905159961,Zwiller Tao
2379.24377,2381.62342,0.42004399999996167,4.41657114,-3.07349944,0.5581395348837209,2.379649999999856,20.132100255813956,0.6158301609757563,-0.30090533774530864,0.9167354987210649,23.237406228459967,56.10586523670293,44.18604651162791,0.18005399999992733,0.48861740917095897,Zwiller Tao
2381.6804,2384.22679,0.4499509999998281,4.39065599,-3.20484281,0.6086956521739131,2.546389999999974,20.163490934782608,0.46674121784903755,-0.22563716733988132,0.6923783851889188,19.091385766654234,65.56181434113302,50.0,0.11999500000001717,0.4834309864033933,Zwiller Tao
2384.28324,2386.82649,0.45007399999985864,3.86961889,-2.86159015,0.6086956521739131,2.5432499999997162,20.17868174347826,0.5980855899800505,-0.26224202036252736,0.8603276103425779,24.179979816789533,49.46111233572164,34.78260869565217,0.15002400000003036,0.4384690498416366,Zwiller Tao
2386.88295,2389.4292,0.4499510000000555,4.0884285,-2.20474625,0.5217391304347826,2.5462499999998727,20.19380992173913,0.5286026291108357,-0.2779144768355395,0.8065171059463752,25.566739831895294,67.74826802069782,34.78260869565217,0.1999510000000555,0.5257531111848998,Zwiller Tao
2389.48594,2392.15482,0.4699709999999868,4.61525822,-2.87006712,0.6666666666666666,2.668880000000172,20.19748893125,0.5806508547747543,-0.29220623057670203,0.8728570853514565,19.23104387682545,43.088384784469135,50.0,0.09008799999992334,0.5032391292871763,Zwiller Tao
2392.21187,2394.92707,0.4799800000000687,3.65290332,-2.50602341,0.5510204081632653,2.7152000000000953,20.161574851020408,0.5601098599344123,-0.3238832429051032,0.8839931028395154,18.268992503158206,45.20069298520595,40.816326530612244,0.1999510000000555,0.578249493667241,Zwiller Tao
2394.98251,2397.59088,0.4699709999999868,5.0257287,-2.79391336,0.5625,2.6083700000003773,20.087454302083334,0.5543593831822408,-0.2997026000543222,0.8540619832365631,20.941408808697368,58.47867681596811,50.0,0.07006799999999203,0.540628713333779,Zwiller Tao
2397.64632,2400.25402,0.47009299999990617,4.38765526,-2.62396932,0.5,2.6077000000000226,19.99157795,0.49080360189797595,-0.20407002888103296,0.694873630779009,24.368551989968402,57.48161584519204,37.5,0.10998500000005151,0.4157875534977294,Zwiller Tao
2400.30929,2402.85452,0.4600829999999405,4.51331139,-2.4196589,0.6170212765957447,2.5452299999997194,19.87892394680851,0.5147247072129513,-0.20345568354302035,0.7181803907559717,26.542020829908832,58.52737224370232,36.17021276595745,0.11999500000001717,0.39527087138416095,Zwiller Tao
2402.9098,2405.6737,0.5,4.63243484,-2.2989614,0.5882352941176471,2.7638999999999214,19.74142275490196,0.5427384580897694,-0.2509122318868621,0.7936506899766316,25.745618264761507,65.55522146100951,35.294117647058826,0.10009800000011637,0.4623078172311147,Zwiller Tao
