T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1061.739990,2040.84412,1.0606631,3.62027359,2.53582478,9.79695702,-0.0130438544,7.54200268,1.01507221,8.68833717,50.0856875,1.14744628,21,1771147976553031,22.322262,0.83294825,-0.0331746791,65.4054108,49.1842631,-0.344081728,862,26.9336891,5.2656889,-0.718829334,-0.482647644,-2.76323485,4.84225958,1.07806134,5.64046381,0.861434892,0.0613863103,2.00650102,2026-02-15T09:32:56.553Z
1061.750000,2040.85393,1.06256199,3.65670013,2.68806982,9.9274683,0.117468297,7.54057837,1.02139569,8.78206272,50.464091,1.14885571,21,1771147976562525,19.3681075,0.357179164,-0.108583063,66.3948975,49.1842627,-0.34408168,862,26.7438049,5.29983664,-0.74151355,-0.488590155,-2.97146894,4.86638026,1.08797348,5.76269226,0.853295219,0.0632468071,2.00579255,2026-02-15T09:32:56.562Z
1061.760010,2040.86375,1.06446087,3.69345522,2.8372848,9.96001816,0.150017679,7.53915453,1.02771917,8.87578828,50.8424945,1.15026514,21,1771147976572019,15.561205,-0.36504913,-0.25938222,67.3843918,49.1842624,-0.344081632,862,26.5539227,5.33398438,-0.764197767,-0.48854733,-3.1459266,4.89054683,1.09788525,5.88525065,0.845155545,0.0651073039,2.00395379,2026-02-15T09:32:56.572Z
1061.770020,2040.87368,1.06638265,3.71189976,2.7993741,9.95208359,0.142083555,7.53771305,1.03404265,8.96951383,51.220898,1.15167457,21,1771147976581629,11.1799373,-1.22695624,-0.405136635,68.3859177,49.184262,-0.344081583,862,26.3617287,5.36813211,-0.786881983,-0.480590886,-3.2794806,4.91505457,1.10791779,6.00814798,0.837015872,0.0669678007,2.00063373,2026-02-15T09:32:56.581Z
1061.780029,2040.8835,1.06827712,3.69518781,2.65065503,9.77883053,-0.0311695375,7.53629065,1.04036613,9.06323939,51.5993015,1.153084,21,1771147976591126,6.59881831,-1.89179773,-0.577707967,69.3741302,49.1842617,-0.344081535,862,26.172163,5.40227985,-0.8095662,-0.46500912,-3.36826548,4.93931562,1.11790633,6.13072573,0.828876198,0.0688282976,1.99572346,2026-02-15T09:32:56.591Z
1061.790039,2040.89332,1.0697583,3.745713,2.31101179,9.74672318,-0.0632776543,7.53499603,1.04668961,9.15696494,51.977705,1.15449343,21,1771147976600823,2.63560937,-2.31311374,-0.752389523,70.2418289,49.1842614,-0.344081485,862,26.0125961,5.43642759,-0.832250416,-0.444003051,-3.41437346,4.96362234,1.13483894,6.25172024,0.820736525,0.0706887944,1.98907862,2026-02-15T09:32:56.600Z
1061.799927,2040.90313,1.06747198,3.91423607,1.74378502,9.74785328,-0.0621473156,7.53487349,1.05301309,9.2506905,52.3561085,1.15590286,21,1771147976612355,-0.901840765,-2.51976839,-0.973870186,70.0112686,49.1842618,-0.344081416,862,26.1264019,5.47057533,-0.854934633,-0.419567974,-3.42314918,4.98797589,1.21507943,6.37508023,0.812596851,0.0725492912,1.98035118,2026-02-15T09:32:56.612Z
1061.809937,2040.91295,1.06516337,4.04591942,1.32364023,9.77124596,-0.0387540236,7.53475809,1.05933656,9.34441605,52.734512,1.15731229,21,1771147976623899,-3.15997797,-2.47652003,-1.34717242,69.7741852,49.1842622,-0.344081347,862,26.2418327,5.50472307,-0.877618849,-0.394610697,-3.40287089,5.01237716,1.29569602,6.50199411,0.804457178,0.074409788,1.96875908,2026-02-15T09:32:56.623Z
1061.819946,2040.92276,1.06285477,4.00217056,1.1723907,9.94782448,0.137823686,7.5346427,1.06566004,9.43814161,53.1129155,1.15872172,21,1771147976635442,-3.82112428,-2.37170625,-1.8909745,69.5371017,49.1842627,-0.344081278,862,26.3572636,5.53887081,-0.900303066,-0.3703927,-3.36800266,5.03682614,1.37631249,6.63262601,0.796317504,0.0762702848,1.95258678,2026-02-15T09:32:56.635Z
1061.829956,2040.93258,1.06054616,3.84538245,0.867770731,10.1313467,0.321346492,7.53452682,1.07198352,9.53186716,53.491319,1.16013115,21,1771147976646984,-3.91773959,-2.51614722,-2.43418523,69.3000183,49.1842631,-0.344081209,862,26.4726944,5.57301855,-0.922987282,-0.345977966,-3.32934657,5.06132311,1.45692897,6.76062765,0.788177831,0.0781307816,1.93098471,2026-02-15T09:32:56.646Z
1061.839966,2040.94239,1.05823755,3.51173162,0.316477448,10.0421,0.232099548,7.53441191,1.078307,9.62559272,53.8697225,1.16154058,21,1771147976658528,-3.36594312,-3.15016227,-3.26835223,69.0629349,49.1842636,-0.344081141,862,26.5881233,5.60716629,-0.945671499,-0.317677141,-3.29296102,5.08586832,1.53754544,6.88196254,0.780038157,0.0799912784,1.9025039,2026-02-15T09:32:56.658Z
1061.849976,2040.95221,1.05592883,3.13428354,-0.0985404626,9.92701626,0.117015935,7.53429651,1.08463048,9.71931827,54.248126,1.16295001,21,1771147976670071,-1.84776099,-3.87620883,-4.11935474,68.8258438,49.184264,-0.344081072,862,26.7035542,5.64131403,-0.968355715,-0.282583101,-3.26691053,5.110462,1.61816204,6.99033219,0.771898484,0.0818517752,1.86560555,2026-02-15T09:32:56.670Z
1061.859985,2040.96202,1.05362022,2.93092299,-0.127455056,10.0336418,0.223641321,7.53418064,1.09095396,9.81304383,54.6265295,1.16435944,21,1771147976681613,-0.0950816573,-4.21767867,-4.59304398,68.588768,49.1842644,-0.344081003,862,26.8189831,5.67546177,-0.991039932,-0.242152978,-3.25720666,5.13510439,1.69877863,7.08427947,0.76375881,0.083712272,1.82208582,2026-02-15T09:32:56.681Z
1061.869995,2040.97184,1.05131161,3.02136278,-0.357908607,10.0250797,0.21507901,7.53406525,1.09727744,9.90676938,55.004933,1.16576887,21,1771147976693157,1.8750543,-4.42616226,-4.92743132,68.3516769,49.1842649,-0.344080934,862,26.9344139,5.70960951,-1.01372421,-0.198974924,-3.26610744,5.15979568,1.77939498,7.17021703,0.755619136,0.0855727688,1.77452826,2026-02-15T09:32:56.693Z
1061.880005,2040.98165,1.05000317,3.33928752,-0.616265059,9.93130684,0.121306635,7.53399992,1.10360092,10.0004949,55.3833365,1.1671783,21,1771147976703152,4.68758427,-4.59601019,-5.22935025,68.4701538,49.1842651,-0.344080857,862,27.0343609,5.74375725,-1.03640842,-0.153907247,-3.29890231,5.18453603,1.86262012,7.25879537,0.747479463,0.0874332656,1.72379243,2026-02-15T09:32:56.703Z
1061.890015,2040.99159,1.04999995,3.46723199,-0.414271712,10.0939465,0.283946425,7.53399992,1.1099244,10.0942205,55.76174,1.16858773,21,1771147976711222,8.47341638,-4.66341125,-5.60105455,69.0597382,49.1842651,-0.344080768,862,27.1150684,5.77790499,-1.05909264,-0.107654983,-3.36466151,5.20962773,1.95030284,7.35817006,0.739339789,0.0892937624,1.66969143,2026-02-15T09:32:56.711Z
1061.900024,2041.0014,1.04999995,3.25847173,0.12784721,10.0865927,0.276592284,7.53399992,1.11624788,10.187946,56.1401435,1.16999716,21,1771147976719191,12.3532599,-4.73056803,-5.90116151,69.6433945,49.1842651,-0.34408068,862,27.1947594,5.81205273,-1.08177686,-0.0607305852,-3.4687121,5.23446823,2.03694391,7.46140416,0.731200116,0.0911542592,1.61223501,2026-02-15T09:32:56.719Z
1061.910034,2041.01122,1.04999995,2.91250396,0.869895577,10.0938835,0.283883274,7.53399992,1.12257136,10.2816716,56.518547,1.17140659,21,1771147976727159,15.149415,-4.86830166,-6.02806207,70.2270279,49.1842651,-0.344080593,862,27.2744503,5.84620047,-1.10446107,-0.0127823916,-3.60610478,5.25935709,2.12358093,7.5563471,0.723060442,0.093014756,1.55264647,2026-02-15T09:32:56.727Z
1061.919922,2041.02103,1.04999995,2.61169481,1.32783794,10.0567293,0.24672924,7.53399992,1.12889484,10.3753972,56.8969505,1.17281602,21,1771147976735129,16.6737602,-4.89870886,-5.97960936,70.8106613,49.1842651,-0.344080505,862,27.3541374,5.88034821,-1.12714529,0.0366006905,-3.7670094,5.2842951,2.21021819,7.63907958,0.714920769,0.0948752528,1.49193455,2026-02-15T09:32:56.735Z
1061.929932,2041.03085,1.04999995,2.47977853,1.45986295,9.82099438,0.0109943701,7.53399992,1.13521832,10.4691227,57.275354,1.17422545,21,1771147976743098,17.4114063,-4.82622937,-5.89884889,71.3942947,49.1842651,-0.344080417,862,27.4338264,5.91449594,-1.14982951,0.0851782864,-3.93726539,5.3092829,2.29685569,7.70948907,0.706781095,0.0967357496,1.4325998,2026-02-15T09:32:56.743Z
1061.939941,2041.04066,1.04999995,2.50304818,1.81129718,9.86948967,0.0594894961,7.53399992,1.1415418,10.5628483,57.6537575,1.17563488,21,1771147976751066,17.8700137,-4.61203403,-5.92242741,71.9779282,49.1842651,-0.344080329,862,27.5135136,5.94864368,-1.17251372,0.132324599,-4.11349813,5.33432023,2.38349295,7.77469498,0.698641422,0.0985962465,1.3735512,2026-02-15T09:32:56.751Z
1061.949951,2041.05048,1.04999995,2.87147808,2.26641583,9.83381367,0.02381308,7.53399992,1.14786528,10.6565738,58.0321611,1.17704431,21,1771147976759036,17.4854256,-4.36623711,-6.01575081,72.5615616,49.1842651,-0.344080241,862,27.5932026,5.98279142,-1.19519794,0.177173352,-4.2901047,5.35940707,2.47013044,7.84032439,0.690501748,0.100456743,1.31391899,2026-02-15T09:32:56.759Z
