T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
923.970947,1667.50544,0.860000014,-5.4494915,-1.24709451,9.27336311,-0.536637127,2.42023134,1.36350551,8.99318329,49.6396247,1.14007914,21,1771147754174235,19.9652449,0.0908205647,-3.80208046,132.361298,49.1841316,-0.344088846,495,31,2.11553192,-9.81004429,-0.089254956,3.80327857,5.01423049,0.651328802,0,0.234747202,1.64564366,2.15103855,2026-02-15T09:29:14.174Z
923.980957,1667.51204,0.860000014,-4.56933308,1.44899559,10.0166206,0.206619963,2.42064214,1.36401595,8.99424961,49.6611336,1.14105216,21,1771147754187928,21.1125339,-0.169375933,-3.91849864,133.144928,49.1841316,-0.344088818,495,31,2.1152997,-9.80900955,-0.0888638381,3.59809568,5.03809142,0.657297313,0,0.233472854,1.62826619,2.11247389,2026-02-15T09:29:14.187Z
923.990967,1667.51865,0.860000014,-2.80762362,3.86240888,10.9623823,1.15238214,2.42110705,1.36452639,8.99531593,49.6826425,1.14202517,21,1771147754201042,15.9406553,1.16813133,-4.53181213,131.897583,49.1841316,-0.344088745,495,31,2.11506772,-9.80797386,-0.0938526284,3.41301004,5.06199849,0.7693699,0,0.232198507,1.61088873,2.07026361,2026-02-15T09:29:14.201Z
924.000977,1667.52523,0.860000014,-1.8385762,3.83847237,10.6150322,0.805032134,2.42166233,1.36503683,8.99638225,49.7041514,1.14299819,21,1771147754213106,2.77824538,3.43482414,-5.37849819,127.180038,49.1841316,-0.344088595,495,31,2.11483574,-9.80693913,-0.116856003,3.31957103,5.08585364,1.06251955,0,0.230924159,1.59351126,2.02075627,2026-02-15T09:29:14.213Z
924.010986,1667.53182,0.860000014,-2.04001164,3.63453698,10.8493643,1.03936386,2.42224836,1.36554727,8.99744857,49.7256603,1.1439712,21,1771147754224831,-10.5578385,5.10799503,-6.24956461,121.296371,49.1841316,-0.344088421,495,31,2.11460376,-9.80590439,-0.159536556,3.35849591,5.10973788,1.4165709,0,0.229649812,1.5761338,1.96266844,2026-02-15T09:29:14.224Z
924.020935,1667.5384,0.860000014,-2.67190194,0.163805425,9.45235062,-0.357650131,2.42283487,1.36605772,8.99851488,49.7471692,1.14494422,21,1771147754236556,-21.9538809,5.28751476,-7.01570253,115.411003,49.1841316,-0.344088246,495,31,2.11437178,-9.8048687,-0.211780828,3.52190269,5.13365128,1.77071106,0,0.228375465,1.55875634,1.89600137,2026-02-15T09:29:14.236Z
924.030945,1667.54499,0.860000014,-3.81595039,-2.16042161,9.1644125,-0.645587742,2.42342091,1.36656816,8.9995812,49.7686781,1.14591724,21,1771147754248281,-23.3396057,3.03789855,-7.5656566,109.525604,49.1841316,-0.344088071,495,31,2.1141398,-9.80383396,-0.253378234,3.74814231,5.15759402,2.12485266,0,0.227101117,1.54137887,1.82316839,2026-02-15T09:29:14.248Z
924.040955,1667.55159,0.860000014,-3.67786908,-2.28585672,9.88671589,0.0767157674,2.42400885,1.3670786,9.00064752,49.790187,1.14689025,21,1771147754260037,-16.7269497,1.66481719,-7.37950936,103.624382,49.1841316,-0.344087896,495,31,2.11390781,-9.80279922,-0.276875567,3.94831183,5.18163055,2.47994661,0,0.22582677,1.52400141,1.74851456,2026-02-15T09:29:14.260Z
924.050964,1667.55819,0.860000014,-2.89652514,-2.66715026,10.3813238,0.571323216,2.42459702,1.36758904,9.00171384,49.8116959,1.14786327,21,1771147754271803,-7.14661988,1.1780895,-7.31800706,97.7189865,49.1841316,-0.344087721,495,31,2.11367583,-9.80176353,-0.291077461,4.06758741,5.20571363,2.83529234,0,0.224552422,1.50662394,1.67509852,2026-02-15T09:29:14.271Z
924.060974,1667.56478,0.860000014,-2.27307463,-3.76303482,10.6346798,0.824679434,2.4251833,1.36809948,9.00278016,49.8332048,1.14883628,21,1771147754283527,2.27544203,1.85395905,-7.26699402,91.8336182,49.1841316,-0.344087546,495,31,2.11344385,-9.8007288,-0.306226211,4.09187359,5.22974448,3.18943262,0,0.223278075,1.48924648,1.6022449,2026-02-15T09:29:14.283Z
