T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1129.166992,2059.07619,0.949999988,4.23223257,3.41866899,10.1591492,0.349149108,2.3525548,1.12681333,7.44178389,46.973833,1.13091028,21,1771147754083708,11.5323466,-2.57896239,-2.36639444,100.129181,49.1842766,-0.344074901,840,29.418869,7.97720623,-1.50848138,-0.0743732381,-1.14783536,4.795824,0.6729967,3.8779017,1.06695546,0.169817955,3.06448384,2026-02-15T09:29:14.083Z
1129.177002,2059.08159,0.949999988,4.75512838,0.890321136,10.9019527,1.09195268,2.35172343,1.13178732,7.4703524,47.1345331,1.13419307,21,1771147754096496,5.18546265,-2.31955342,-2.39021897,97.0333481,49.1842766,-0.344074869,840,29.4828091,8.00264931,-1.51812756,-0.0499058148,-1.23131194,4.82251486,0.684505463,4.0392837,1.05637164,0.169387218,3.04072387,2026-02-15T09:29:14.096Z
1129.187012,2059.08698,0.949999988,4.21583462,-1.44657278,12.2176104,2.40761042,2.35089231,1.13676131,7.49892091,47.2952332,1.13747586,21,1771147754109283,1.03166269,-2.09624672,-3.07132545,93.9375229,49.1842766,-0.344074837,840,29.5467453,8.02809334,-1.52777374,-0.0278494386,-1.26234711,4.84924912,0.696014225,4.21812595,1.04578782,0.168956481,3.01343946,2026-02-15T09:29:14.109Z
1129.197021,2059.09237,0.949999988,5.00974131,5.35941839,12.7907238,2.98072362,2.35006118,1.1417353,7.52748942,47.4559334,1.14075864,21,1771147754122071,-2.0250517,-2.57939305,-4.50489213,90.8416901,49.1842766,-0.344074804,840,29.6106834,8.05353642,-1.53742003,-0.00449168424,-1.25737022,4.87602671,0.707522988,4.37605306,1.035204,0.168525744,2.97558836,2026-02-15T09:29:14.122Z
1129.207031,2059.09777,0.949999988,4.26550627,2.02849483,13.3006248,3.49062443,2.34923005,1.1467093,7.55605794,47.6166335,1.14404143,21,1771147754134858,-8.63978268,-3.02711332,-5.30634913,87.7458572,49.1842766,-0.344074772,840,29.6746197,8.07898045,-1.54706621,0.0235156636,-1.20406593,4.90284758,0.719031751,4.56122255,1.02462018,0.168095007,2.92657616,2026-02-15T09:29:14.134Z
1129.217041,2059.10316,0.949999988,3.55877376,-0.245425016,11.6065254,1.79652512,2.34839869,1.15168329,7.58462645,47.7773336,1.14732422,21,1771147754147646,-17.3561948,-3.69030549,-5.20499841,84.6500168,49.1842766,-0.344074739,840,29.7385578,8.10442352,-1.55671251,0.0570732029,-1.07417066,4.92971164,0.730540574,4.71804403,1.01403636,0.16766427,2.87407123,2026-02-15T09:29:14.147Z
1129.226929,2059.10856,0.949999988,4.1697197,0.751345217,8.68606949,-1.12393069,2.34756756,1.15665728,7.61319496,47.9380337,1.15060701,21,1771147754160433,-20.8185393,-3.74830727,-4.70873481,81.5541916,49.1842766,-0.344074707,840,29.802496,8.1298666,-1.56635869,0.0946835952,-0.881165612,4.95661881,0.742049277,4.84984687,1.00345254,0.167233533,2.82394462,2026-02-15T09:29:14.160Z
1129.236938,2059.11395,0.949999988,3.41445398,-6.98548365,8.75453949,-1.05546069,2.34673643,1.16163127,7.64176347,48.0987338,1.1538898,21,1771147754173221,-20.116398,-3.64901573,-5.0169951,78.4583664,49.1842766,-0.344074675,840,29.8664322,8.15531063,-1.57600486,0.131634589,-0.67668758,4.98356892,0.753558099,5.00090477,0.992868717,0.166802797,2.77536484,2026-02-15T09:29:14.173Z
1129.246948,2059.11935,0.949999273,3.5794034,-1.9729681,7.92438078,-1.88561964,2.34590673,1.16660526,7.67033198,48.2594339,1.15717259,21,1771147754186008,-10.5472435,-3.13112097,-6.97269991,75.3658447,49.1842766,-0.344074642,840,29.9303322,8.18075371,-1.58565116,0.165504716,-0.523472468,5.01056254,0.765131295,5.12352713,0.982284896,0.16637206,2.71548436,2026-02-15T09:29:14.186Z
1129.256958,2059.12478,0.949773729,3.49325037,1.64692438,7.41043091,-2.39956927,2.34554839,1.17157925,7.6989005,48.4201341,1.16045538,21,1771147754198635,-4.43620682,-2.856251,-7.74638116,73.2887878,49.1842766,-0.344074602,840,29.9821911,8.20619678,-1.59529734,0.195413706,-0.448598512,5.03778958,0.796471655,5.25113535,0.971701076,0.165941323,2.64196454,2026-02-15T09:29:14.198Z
